,,,,,Sensor_Package_Name
,,,,,Builtin
,,,,,Sensor_Name
,,,,,Phone Microphone
,,,,,Measurement_Type
,,,,,Sound Level
,,,,,Measurement_Units
,,,,,decibels
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value
231,M-I-PM-18OCT19-ABL,2019-10-18T15:08:25.089,3.3464617,-76.5305621,74.9625
232,M-I-PM-18OCT19-ABL,2019-10-18T15:08:25.602,3.3464617,-76.5305621,71.0561
233,M-I-PM-18OCT19-ABL,2019-10-18T15:08:26.104,3.3464616,-76.5305614,64.6946
234,M-I-PM-18OCT19-ABL,2019-10-18T15:08:26.584,3.3464616,-76.5305614,63.2746
235,M-I-PM-18OCT19-ABL,2019-10-18T15:08:27.095,3.3464604,-76.5305604,66.1324
236,M-I-PM-18OCT19-ABL,2019-10-18T15:08:27.584,3.3464604,-76.5305604,64.412
237,M-I-PM-18OCT19-ABL,2019-10-18T15:08:28.089,3.3464604,-76.5305604,65.9568
238,M-I-PM-18OCT19-ABL,2019-10-18T15:08:28.599,3.3464604,-76.5305604,71.0282
239,M-I-PM-18OCT19-ABL,2019-10-18T15:08:29.090,3.3464588,-76.5305589,78.087
240,M-I-PM-18OCT19-ABL,2019-10-18T15:08:29.600,3.3464588,-76.5305589,76.3979
241,M-I-PM-18OCT19-ABL,2019-10-18T15:08:30.110,3.3464587,-76.5305589,73.9353
242,M-I-PM-18OCT19-ABL,2019-10-18T15:08:30.595,3.3464587,-76.5305589,71.9553
243,M-I-PM-18OCT19-ABL,2019-10-18T15:08:31.095,3.3464586,-76.5305589,69.833
244,M-I-PM-18OCT19-ABL,2019-10-18T15:08:31.584,3.3464586,-76.5305589,67.3117
245,M-I-PM-18OCT19-ABL,2019-10-18T15:08:32.095,3.3464586,-76.5305589,63.8299
246,M-I-PM-18OCT19-ABL,2019-10-18T15:08:32.599,3.3464586,-76.5305589,72.1505
247,M-I-PM-18OCT19-ABL,2019-10-18T15:08:33.089,3.3464587,-76.5305591,73.3488
248,M-I-PM-18OCT19-ABL,2019-10-18T15:08:33.599,3.3464587,-76.5305591,70.5992
249,M-I-PM-18OCT19-ABL,2019-10-18T15:08:34.089,3.3464588,-76.5305592,69.0701
250,M-I-PM-18OCT19-ABL,2019-10-18T15:08:34.595,3.3464588,-76.5305592,72.9104
251,M-I-PM-18OCT19-ABL,2019-10-18T15:08:35.104,3.3464456,-76.5305483,80.071
252,M-I-PM-18OCT19-ABL,2019-10-18T15:08:35.584,3.3464456,-76.5305483,75.8111
253,M-I-PM-18OCT19-ABL,2019-10-18T15:08:36.095,3.3464456,-76.5305483,78.2896
254,M-I-PM-18OCT19-ABL,2019-10-18T15:08:36.584,3.3464453,-76.5305484,73.5814
255,M-I-PM-18OCT19-ABL,2019-10-18T15:08:37.089,3.3464453,-76.5305484,69.7678
256,M-I-PM-18OCT19-ABL,2019-10-18T15:08:37.599,3.3464453,-76.5305484,64.7588
257,M-I-PM-18OCT19-ABL,2019-10-18T15:08:38.089,3.346448,-76.5305508,64.8982
